Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver
43:17.5,31.92,36.646404,1007.563095,0.149368,0.657715,-0.678406,0.956626,32.838699,-117.230323,203.915909,27.97984,77.920662,0,Naazneen
43:17.6,31.92,36.646404,1007.563095,0.243118,0.803284,-0.729202,1.111804,32.838699,-117.230323,203.915909,27.97984,78.651245,0,Naazneen
43:17.7,31.92,36.646404,1007.563095,0.139069,0.694382,-0.682114,0.983252,32.838699,-117.230323,203.915909,27.97984,75.991074,0,Naazneen
43:17.8,31.92,36.646404,1007.657928,0.175873,0.673309,-0.643021,0.947498,32.838699,-117.230323,203.915909,27.97984,78.804031,0,Naazneen
43:17.9,31.92,36.646404,1007.657928,0.282181,0.71875,-0.72467,1.05895,32.838699,-117.230323,203.915909,27.97984,77.797989,0,Naazneen
43:18.0,31.92,36.646404,1007.657928,0.109161,0.633179,-0.626205,0.897198,32.838699,-117.230323,203.915909,27.97984,82.248428,0,Naazneen
43:18.1,31.92,36.646404,1007.657928,0.190292,0.658524,-0.636566,0.935458,32.838699,-117.230323,203.915909,27.97984,80.405174,0,Naazneen
43:18.2,32.240002,35.443066,1007.657928,0.2202,0.84198,-0.700912,1.117451,32.838759,-117.229984,203.915909,27.97984,78.975838,0,Naazneen
43:18.3,32.240002,35.443066,1007.657928,0.194946,0.822647,-0.790558,1.157469,32.838759,-117.229984,203.915909,27.97984,81.367035,0,Naazneen
43:18.4,32.240002,35.443066,1007.657928,0.121948,0.606293,-0.645035,0.893606,32.838759,-117.229984,203.915909,27.97984,84.407639,0,Naazneen
43:18.5,32.240002,35.443066,1007.657928,0.223679,0.786545,-0.681732,1.064633,32.838759,-117.229984,203.915909,27.97984,82.412277,0,Naazneen
43:18.6,32.240002,35.443066,1007.657928,0.176529,0.575546,-0.685272,0.912148,32.838759,-117.229984,203.915909,27.97984,79.929764,0,Naazneen
43:18.7,32.240002,35.443066,1007.657928,0.143707,0.688492,-0.711441,1.00041,32.838759,-117.229984,203.915909,27.97984,80.853828,0,Naazneen
43:18.8,32.240002,35.443066,1007.657928,0.21373,0.652481,-0.602692,0.913591,32.838759,-117.229984,203.915909,27.97984,84.116905,0,Naazneen
43:18.9,32.240002,35.443066,1007.74559,0.259491,0.76683,-0.759979,1.110375,32.838759,-117.229984,203.915909,27.97984,81.404228,0,Naazneen
43:19.0,32.240002,35.443066,1007.74559,0.163742,0.876068,-0.765945,1.175151,32.838759,-117.229984,203.915909,27.97984,79.121407,0,Naazneen
43:19.1,32.240002,35.443066,1007.74559,0.129517,0.667572,-0.756775,1.017416,32.838759,-117.229984,203.915909,27.97984,83.799629,0,Naazneen
43:19.2,32.700001,35.793499,1007.74559,0.243164,0.835388,-0.675476,1.101485,32.838822,-117.229641,203.915909,27.97984,82.178162,0,Naazneen
43:19.3,32.700001,35.793499,1007.74559,0.198273,0.711502,-0.694611,1.013919,32.838822,-117.229641,203.915909,27.97984,80.217346,0,Naazneen
43:19.4,32.700001,35.793499,1007.74559,0.171555,0.73671,-0.695251,1.027398,32.838822,-117.229641,203.915909,27.97984,80.147369,0,Naazneen
43:19.5,32.700001,35.793499,1007.74559,0.257675,0.779999,-0.656708,1.051694,32.838822,-117.229641,203.915909,27.97984,78.412689,0,Naazneen
43:19.6,32.700001,35.793499,1007.74559,0.220688,0.743622,-0.644806,1.008688,32.838822,-117.229641,203.915909,27.97984,80.813095,0,Naazneen
43:19.7,32.700001,35.793499,1007.74559,0.15744,0.751923,-0.685349,1.029504,32.838822,-117.229641,203.915909,27.97984,85.286713,0,Naazneen
43:19.8,32.700001,35.793499,1007.74559,0.219574,0.718933,-0.726013,1.045071,32.838822,-117.229641,203.915909,27.97984,82.487091,0,Naazneen
43:19.9,32.700001,35.793499,1007.74559,0.273193,0.76796,-0.626007,1.027756,32.838822,-117.229641,203.915909,27.97984,85.398964,0,Naazneen
43:20.0,32.700001,35.793499,1007.839508,0.201935,0.673889,-0.722427,1.008368,32.838822,-117.229641,203.915909,27.97984,82.336884,0,Naazneen
43:20.1,32.700001,35.793499,1007.839508,0.129562,0.658325,-0.693939,0.965262,32.838822,-117.229641,203.915909,27.97984,81.276749,0,Naazneen
43:20.2,33.189999,35.074139,1007.839508,0.249924,0.716736,-0.585175,0.958437,32.83889,-117.229305,203.915909,27.97984,80.765388,0,Naazneen
43:20.3,33.189999,35.074139,1007.839508,0.233902,0.748734,-0.650009,1.018736,32.83889,-117.229305,203.915909,27.97984,80.691444,0,Naazneen
43:20.4,33.189999,35.074139,1007.839508,0.181747,0.766327,-0.756027,1.091726,32.83889,-117.229305,203.915909,27.97984,78.248306,0,Naazneen
43:20.5,33.189999,35.074139,1007.839508,0.140259,0.618332,-0.692444,0.938875,32.83889,-117.229305,203.915909,27.97984,78.963341,0,Naazneen
43:20.6,33.189999,35.074139,1007.839508,0.236023,0.721527,-0.619904,0.980096,32.83889,-117.229305,203.915909,27.97984,77.899796,0,Naazneen
43:20.7,33.189999,35.074139,1007.839508,0.197372,0.766479,-0.702469,1.058258,32.83889,-117.229305,203.915909,27.97984,78.717125,0,Naazneen
43:20.8,33.189999,35.074139,1007.839508,0.193069,0.849289,-0.741241,1.143681,32.83889,-117.229305,203.915909,27.97984,81.684494,0,Naazneen
43:20.9,33.189999,35.074139,1007.839508,0.204117,0.748749,-0.67189,1.026511,32.83889,-117.229305,203.915909,27.97984,81.337097,0,Naazneen
43:21.0,33.189999,35.074139,1007.839508,0.230576,0.702194,-0.673904,1.000194,32.83889,-117.229305,203.915909,27.97984,82.619797,0,Naazneen
43:21.1,33.189999,35.074139,1007.91626,0.173996,0.651031,-0.63063,0.922936,32.83889,-117.229305,203.915909,27.97984,84.998619,0,Naazneen
43:21.2,33.380001,34.93626,1007.91626,0.109467,0.723495,-0.793518,1.079398,32.838942,-117.228959,203.915909,27.97984,81.639809,0,Naazneen
43:21.3,33.380001,34.93626,1007.91626,0.25592,0.788589,-0.588699,1.016826,32.838942,-117.228959,203.915909,27.97984,79.852768,0,Naazneen
43:21.4,33.380001,34.93626,1007.91626,0.22139,0.710999,-0.598892,0.955617,32.838942,-117.228959,203.915909,27.97984,78.013237,0,Naazneen
43:21.5,33.380001,34.93626,1007.91626,0.203094,0.818832,-0.652328,1.066427,32.838942,-117.228959,203.915909,27.97984,81.190643,0,Naazneen
43:21.6,33.380001,34.93626,1007.91626,0.154312,0.802734,-0.735123,1.099363,32.838942,-117.228959,203.915909,27.97984,79.542267,0,Naazneen
43:21.7,33.380001,34.93626,1007.91626,0.270569,0.813568,-0.676575,1.092179,32.838942,-117.228959,203.915909,27.97984,81.106949,0,Naazneen
43:21.8,33.380001,34.93626,1007.91626,0.167114,0.604782,-0.627884,0.887652,32.838942,-117.228959,203.915909,27.97984,78.386581,0,Naazneen
43:21.9,33.380001,34.93626,1007.91626,0.166321,0.655594,-0.638474,0.930115,32.838942,-117.228959,203.915909,27.97984,84.660156,0,Naazneen
43:22.0,33.380001,34.93626,1007.91626,0.163361,0.840973,-0.776215,1.156041,32.838942,-117.228959,203.915909,27.97984,82.396599,0,Naazneen
43:22.1,33.380001,34.93626,1007.91626,0.272064,0.747864,-0.664078,1.036493,32.838942,-117.228959,203.915909,27.97984,80.881645,0,Naazneen
43:22.2,33.669998,34.049969,1007.91626,0.197845,0.754211,-0.790329,1.110224,32.839012,-117.22861,203.915909,27.97984,78.637344,0,Naazneen
43:22.3,33.669998,34.049969,1007.972412,0.17189,0.855713,-0.783234,1.172709,32.839012,-117.22861,202.842987,28.730789,87.530296,0,Naazneen
43:22.4,33.669998,34.049969,1007.972412,0.120239,0.671295,-0.581223,0.896055,32.839012,-117.22861,202.842987,28.730789,84.368027,0,Naazneen
43:22.5,33.669998,34.049969,1007.972412,0.204514,0.653046,-0.481308,0.836631,32.839012,-117.22861,202.842987,28.730789,82.118835,0,Naazneen
43:22.6,33.669998,34.049969,1007.972412,0.179047,0.704483,-0.584564,0.932775,32.839012,-117.22861,202.842987,28.730789,82.302559,0,Naazneen
43:22.7,33.669998,34.049969,1007.972412,0.203247,0.844879,-0.638229,1.078178,32.839012,-117.22861,202.842987,28.730789,81.594078,0,Naazneen
43:22.8,33.669998,34.049969,1007.972412,0.181931,0.801987,-0.581482,1.007176,32.839012,-117.22861,202.842987,28.730789,88.558281,0,Naazneen
43:22.9,33.669998,34.049969,1007.972412,0.28241,0.783798,-0.62381,1.040785,32.839012,-117.22861,202.842987,28.730789,85.008453,0,Naazneen
43:23.0,33.669998,34.049969,1007.972412,0.206177,0.66243,-0.60199,0.918539,32.839012,-117.22861,202.842987,28.730789,82.249542,0,Naazneen
43:23.1,33.669998,34.049969,1007.972412,0.150238,0.809219,-0.590881,1.013187,32.839012,-117.22861,202.842987,28.730789,81.959129,0,Naazneen
43:23.2,33.98,33.131054,1007.972412,0.201172,0.844818,-0.747604,1.145906,32.83907,-117.228266,202.842987,28.730789,84.585213,0,Naazneen
43:23.3,33.98,33.131054,1007.972412,0.261139,0.833633,-0.697235,1.11771,32.83907,-117.228266,202.842987,28.730789,83.670769,0,Naazneen
43:23.4,33.98,33.131054,1008.014297,0.277313,0.696808,-0.561951,0.937141,32.83907,-117.228266,202.842987,28.730789,81.048851,0,Naazneen
43:23.5,33.98,33.131054,1008.014297,0.111862,0.578781,-0.587875,0.832525,32.83907,-117.228266,203.86319,28.627253,78.316109,0,Naazneen
43:23.6,33.98,33.131054,1008.014297,0.182419,0.825226,-0.629013,1.053533,32.83907,-117.228266,203.86319,28.627253,76.805305,0,Naazneen
43:23.7,33.98,33.131054,1008.014297,0.20282,0.689072,-0.600601,0.936311,32.83907,-117.228266,203.86319,28.627253,83.522644,0,Naazneen
43:23.8,33.98,33.131054,1008.014297,0.251099,0.711075,-0.672775,1.010596,32.83907,-117.228266,203.86319,28.627253,80.471703,0,Naazneen
43:23.9,33.98,33.131054,1008.014297,0.091827,0.650848,-0.567245,0.868218,32.83907,-117.228266,203.86319,28.627253,79.018608,0,Naazneen
43:24.0,33.98,33.131054,1008.014297,0.176071,0.804825,-0.634445,1.039839,32.83907,-117.228266,203.86319,28.627253,79.414902,0,Naazneen
43:24.1,33.98,33.131054,1008.014297,0.208847,0.690536,-0.744965,1.037029,32.83907,-117.228266,203.86319,28.627253,78.452118,0,Naazneen
43:24.2,33.799999,32.854595,1008.014297,0.244278,0.855545,-0.670212,1.113918,32.83913,-117.227908,203.86319,28.627253,79.967323,0,Naazneen
43:24.3,33.799999,32.854595,1008.014297,0.13382,0.73584,-0.675583,1.007859,32.83913,-117.227908,203.86319,28.627253,83.069221,0,Naazneen
43:24.4,33.799999,32.854595,1008.014297,0.101196,0.733109,-0.671524,0.999316,32.83913,-117.227908,203.86319,28.627253,80.305748,0,Naazneen
43:24.5,33.799999,32.854595,1008.014297,0.171921,0.569397,-0.555725,0.814002,32.83913,-117.227908,203.86319,28.627253,82.474991,0,Naazneen
43:24.6,33.799999,32.854595,1008.014297,0.199493,0.60379,-0.670822,0.924317,32.83913,-117.227908,203.86319,28.627253,81.269806,0,Naazneen
43:24.7,33.799999,32.854595,1008.014297,0.206558,0.677475,-0.630493,0.948241,32.83913,-117.227908,203.86319,28.627253,78.931168,0,Naazneen
43:24.8,33.799999,32.854595,1008.014297,0.099442,0.696503,-0.715256,1.003292,32.83913,-117.227908,203.86319,28.627253,76.010551,0,Naazneen
43:24.9,33.799999,32.854595,1008.014297,0.252243,0.926224,-0.615585,1.140378,32.83913,-117.227908,203.86319,28.627253,80.909164,0,Naazneen
43:25.0,33.799999,32.854595,1008.014297,0.21904,0.654007,-0.694336,0.978676,32.83913,-117.227908,203.86319,28.627253,79.106651,0,Naazneen
43:25.1,33.799999,32.854595,1008.014297,0.205139,0.699432,-0.639938,0.969953,32.83913,-117.227908,203.86319,28.627253,82.902054,0,Naazneen
43:25.2,34.169998,33.888195,1008.014297,0.155823,0.731506,-0.582428,0.947948,32.83919,-117.227545,203.86319,28.627253,81.737167,0,Naazneen
43:25.3,34.169998,33.888195,1008.014297,0.136917,0.752304,-0.680969,1.023927,32.83919,-117.227545,203.86319,28.627253,79.076828,0,Naazneen
43:25.4,34.169998,33.888195,1008.014297,0.274612,0.777191,-0.642181,1.044909,32.83919,-117.227545,203.86319,28.627253,82.040314,0,Naazneen
43:25.5,34.169998,33.888195,1008.014297,0.279037,0.747787,-0.732117,1.083071,32.83919,-117.227545,203.86319,28.627253,83.002892,0,Naazneen
43:25.6,34.169998,33.888195,1008.009644,0.191162,0.707657,-0.586243,0.938617,32.83919,-117.227545,203.86319,28.627253,85.678841,0,Naazneen
43:25.7,34.169998,33.888195,1008.009644,0.171814,0.798981,-0.683258,1.065238,32.83919,-117.227545,203.86319,28.627253,83.450867,0,Naazneen
43:25.8,34.169998,33.888195,1008.009644,0.227631,0.838013,-0.667145,1.095063,32.83919,-117.227545,203.86319,28.627253,80.199493,0,Naazneen
43:25.9,34.169998,33.888195,1008.009644,0.211731,0.640228,-0.612305,0.910845,32.83919,-117.227545,203.86319,28.627253,79.624626,0,Naazneen
43:26.0,34.169998,33.888195,1008.009644,0.178574,0.604721,-0.651901,0.906946,32.83919,-117.227545,203.86319,28.627253,77.095833,0,Naazneen
43:26.1,34.169998,33.888195,1008.009644,0.155594,0.680466,-0.652863,0.955758,32.83919,-117.227545,203.86319,28.627253,80.810143,0,Naazneen
43:26.2,34.349998,34.324383,1008.009644,0.124496,0.78566,-0.790161,1.121212,32.839248,-117.227188,203.86319,28.627253,82.05175,0,Naazneen
43:26.3,34.349998,34.324383,1008.009644,0.242584,0.745056,-0.532944,0.947621,32.839248,-117.227188,203.86319,28.627253,81.722298,0,Naazneen
43:26.4,34.349998,34.324383,1008.009644,0.284256,0.624359,-0.639862,0.938109,32.839248,-117.227188,203.86319,28.627253,79.672401,0,Naazneen
43:26.5,34.349998,34.324383,1008.009644,0.146347,0.596863,-0.598282,0.857674,32.839248,-117.227188,203.86319,28.627253,79.521843,0,Naazneen
43:26.6,34.349998,34.324383,1008.009644,0.164932,0.726273,-0.708298,1.027794,32.839248,-117.227188,203.86319,28.627253,77.72216,0,Naazneen
43:26.7,34.349998,34.324383,1007.965775,0.214951,0.87648,-0.812286,1.214179,32.839248,-117.227188,203.86319,28.627253,76.634674,0,Naazneen
43:26.8,34.349998,34.324383,1007.965775,0.300812,0.916214,-0.689362,1.185392,32.839248,-117.227188,203.86319,28.627253,80.270699,0,Naazneen
43:26.9,34.349998,34.324383,1007.965775,0.235229,0.710022,-0.747864,1.057717,32.839248,-117.227188,203.86319,28.627253,78.049057,0,Naazneen
43:27.0,34.349998,34.324383,1007.965775,0.10817,0.639374,-0.548538,0.849349,32.839248,-117.227188,203.86319,28.627253,78.061859,0,Naazneen
43:27.1,34.349998,34.324383,1007.965775,0.107178,0.573502,-0.580582,0.823083,32.839248,-117.227188,203.86319,28.627253,77.336533,0,Naazneen
43:27.2,34.540001,35.062908,1007.965775,0.237671,0.736725,-0.599838,0.979315,32.839309,-117.226824,203.86319,28.627253,77.078346,0,Naazneen
43:27.3,34.540001,35.062908,1007.965775,0.317245,0.832092,-0.71756,1.143641,32.839309,-117.226824,203.86319,28.627253,78.729279,0,Naazneen
43:27.4,34.540001,35.062908,1007.965775,0.186523,0.692566,-0.73233,1.025059,32.839309,-117.226824,203.86319,28.627253,80.65538,0,Naazneen
43:27.5,34.540001,35.062908,1007.965775,0.133789,0.68399,-0.522705,0.871185,32.839309,-117.226824,204.872986,28.293407,79.682487,0,Naazneen
43:27.6,34.540001,35.062908,1007.965775,0.207886,0.695862,-0.723068,1.024826,32.839309,-117.226824,204.872986,28.293407,79.088379,0,Naazneen
43:27.7,34.540001,35.062908,1007.965775,0.269653,0.827209,-0.624969,1.071249,32.839309,-117.226824,204.872986,28.293407,77.357674,0,Naazneen
43:27.8,34.540001,35.062908,1007.965775,0.208633,0.559021,-0.750061,0.958449,32.839309,-117.226824,204.872986,28.293407,76.99379,0,Naazneen
43:27.9,34.540001,35.062908,1007.914276,0.165787,0.66246,-0.70314,0.980176,32.839309,-117.226824,204.872986,28.293407,79.380852,0,Naazneen
43:28.0,34.540001,35.062908,1007.914276,0.201401,0.733688,-0.610138,0.975259,32.839309,-117.226824,204.872986,28.293407,79.364388,0,Naazneen
43:28.1,34.540001,35.062908,1007.914276,0.223785,0.696777,-0.660599,0.985885,32.839309,-117.226824,204.872986,28.293407,78.725594,0,Naazneen
43:28.2,34.369999,35.27766,1007.914276,0.321487,0.780884,-0.677872,1.082887,32.839369,-117.226465,204.872986,28.293407,80.982437,0,Naazneen
43:28.3,34.369999,35.27766,1007.914276,0.19249,0.566895,-0.704834,0.924777,32.839369,-117.226465,204.872986,28.293407,77.742256,0,Naazneen
43:28.4,34.369999,35.27766,1007.914276,0.191818,0.719437,-0.632202,0.976761,32.839369,-117.226465,204.872986,28.293407,77.900208,0,Naazneen
43:28.5,34.369999,35.27766,1007.914276,0.251053,0.749313,-0.599304,0.991798,32.839369,-117.226465,204.872986,28.293407,82.593979,0,Naazneen
43:28.6,34.369999,35.27766,1007.914276,0.29068,0.710907,-0.602905,0.976411,32.839369,-117.226465,204.872986,28.293407,79.523666,0,Naazneen
43:28.7,34.369999,35.27766,1007.914276,0.275391,0.657806,-0.632706,0.953345,32.839369,-117.226465,204.872986,28.293407,77.285973,0,Naazneen
43:28.8,34.369999,35.27766,1007.914276,0.196762,0.680328,-0.673386,0.977246,32.839369,-117.226465,204.872986,28.293407,83.06134,0,Naazneen
43:28.9,34.369999,35.27766,1007.914276,0.266663,0.799774,-0.591461,1.029842,32.839369,-117.226465,204.872986,28.293407,80.798615,0,Naazneen
43:29.0,34.369999,35.27766,1007.845688,0.30394,0.822266,-0.693298,1.11766,32.839369,-117.226465,204.872986,28.293407,78.054642,0,Naazneen
43:29.1,34.369999,35.27766,1007.845688,0.250809,0.753113,-0.681778,1.046377,32.839369,-117.226465,204.872986,28.293407,77.077026,0,Naazneen
43:29.2,33.990002,36.553844,1007.845688,0.126526,0.623215,-0.733505,0.970791,32.839425,-117.22611,204.872986,28.293407,78.501396,0,Naazneen
43:29.3,33.990002,36.553844,1007.845688,0.206177,0.67926,-0.536652,0.889887,32.839425,-117.22611,204.872986,28.293407,76.718643,0,Naazneen
43:29.4,33.990002,36.553844,1007.845688,0.20079,0.66774,-0.626953,0.937691,32.839425,-117.22611,204.872986,28.293407,79.176491,0,Naazneen
43:29.5,33.990002,36.553844,1007.845688,0.26712,0.812851,-0.734528,1.127657,32.839425,-117.22611,204.872986,28.293407,78.632065,0,Naazneen
43:29.6,33.990002,36.553844,1007.845688,0.155273,0.741714,-0.770416,1.080644,32.839425,-117.22611,204.872986,28.293407,77.021126,0,Naazneen
43:29.7,33.990002,36.553844,1007.845688,0.185867,0.820007,-0.589722,1.027001,32.839425,-117.22611,204.872986,28.293407,77.725739,0,Naazneen
43:29.8,33.990002,36.553844,1007.845688,0.230576,0.618027,-0.504868,0.83067,32.839425,-117.22611,204.872986,28.293407,79.746628,0,Naazneen
43:29.9,33.990002,36.553844,1007.845688,0.257187,0.741562,-0.677322,1.036738,32.839425,-117.22611,204.872986,28.293407,81.355141,0,Naazneen
43:30.0,33.990002,36.553844,1007.845688,0.158463,0.679413,-0.680527,0.974592,32.839425,-117.22611,204.872986,28.293407,78.922943,0,Naazneen
43:30.1,33.990002,36.553844,1007.777328,0.193832,0.728287,-0.663055,1.0038,32.839425,-117.22611,204.872986,28.293407,79.6418,0,Naazneen
43:30.2,33.900002,37.624676,1007.777328,0.239731,0.67804,-0.639709,0.962516,32.83948,-117.225753,204.872986,28.293407,77.560516,0,Naazneen
43:30.3,33.900002,37.624676,1007.777328,0.245071,0.735504,-0.660095,1.01821,32.83948,-117.225753,204.872986,28.293407,77.448853,0,Naazneen
43:30.4,33.900002,37.624676,1007.777328,0.119705,0.599762,-0.678711,0.913615,32.83948,-117.225753,204.872986,28.293407,76.585793,0,Naazneen
43:30.5,33.900002,37.624676,1007.777328,0.243149,0.769714,-0.715652,1.078768,32.83948,-117.225753,204.872986,28.293407,74.371094,0,Naazneen
43:30.6,33.900002,37.624676,1007.777328,0.257248,0.806854,-0.643814,1.063808,32.83948,-117.225753,204.872986,28.293407,77.178726,0,Naazneen
43:30.7,33.900002,37.624676,1007.777328,0.276993,0.81633,-0.724396,1.125997,32.83948,-117.225753,204.872986,28.293407,75.760216,0,Naazneen
43:30.8,33.900002,37.624676,1007.777328,0.150925,0.679428,-0.721176,1.002245,32.83948,-117.225753,204.872986,28.293407,78.156311,0,Naazneen
43:30.9,33.900002,37.624676,1007.777328,0.245987,0.785675,-0.891037,1.213154,32.83948,-117.225753,204.872986,28.293407,79.981339,0,Naazneen
43:31.0,33.900002,37.624676,1007.777328,0.21698,0.725082,-0.582581,0.955105,32.83948,-117.225753,204.872986,28.293407,78.378334,0,Naazneen
43:31.1,33.900002,37.624676,1007.777328,0.235489,0.719864,-0.630859,0.985719,32.83948,-117.225753,204.872986,28.293407,83.831955,0,Naazneen
43:31.2,34.049999,38.125622,1007.718277,0.142563,0.667938,-0.713623,0.987787,32.839541,-117.225387,204.872986,28.293407,80.218452,0,Naazneen
43:31.3,34.049999,38.125622,1007.718277,0.183884,0.62384,-0.717392,0.968319,32.839541,-117.225387,204.872986,28.293407,78.181786,0,Naazneen
43:31.4,34.049999,38.125622,1007.718277,0.276581,0.82283,-0.621017,1.067337,32.839541,-117.225387,204.872986,28.293407,79.767738,0,Naazneen
43:31.5,34.049999,38.125622,1007.718277,0.263824,0.778046,-0.761139,1.119951,32.839541,-117.225387,204.872986,28.293407,80.913597,0,Naazneen
43:31.6,34.049999,38.125622,1007.718277,0.221161,0.782959,-0.670074,1.05401,32.839541,-117.225387,204.872986,28.293407,81.34671,0,Naazneen
43:31.7,34.049999,38.125622,1007.718277,0.200775,0.73233,-0.678207,1.018128,32.839541,-117.225387,204.872986,28.293407,86.161385,0,Naazneen
