,Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver,outlier
342819,22:41.7,7.36,49.40079,1009.065323,-0.09465,-0.903595,-0.8589319999999999,1.250283,32.807544,-117.237408,244.65939300000002,35.462540000000004,0.0,0.008091,Daniel,True
342818,22:41.5,7.66,49.077238,1009.03038,-0.019257,-0.72319,-0.47544899999999995,0.8656940000000001,32.807559999999995,-117.237328,245.69595299999997,35.653911,0.0,0.008091,Daniel,True
328047,37:17.2,22.84,131.75977,1000.01358,0.07785,-0.766388,-0.405579,0.870577,32.807673,-116.961726,348.522308,17.522944,0.0,0.016978999999999998,Daniel,True
342507,21:10.1,18.620001000000002,30.878505999999998,1011.384048,0.064346,-1.023254,-0.493729,1.1379620000000001,32.808128,-117.227501,270.897919,31.271691999999998,0.0,0.008091,Daniel,True
342508,21:10.4,18.610001,32.016945,1011.384048,0.093338,-0.62059,-0.44346599999999997,0.7684439999999999,32.808168,-117.22769,270.897919,31.271691999999998,0.0,0.008091,Daniel,True
115650,25:40.0,31.92,118.173103,999.9997710000001,-0.02037,-0.745346,-0.40684499999999996,0.849399,32.808375,-117.152781,5.825361,27.622093,0.0,0.0,Erik,True
115651,25:40.1,31.860001,118.11170200000001,999.9997710000001,0.014679,-0.673141,-0.5204770000000001,0.851018,32.808640999999994,-117.152677,5.825361,27.622093,0.0,0.0,Erik,True
233556,13:54.2,21.700001,80.446968,0.0,-0.028793,-1.153442,-0.166245,1.1657170000000001,32.808717,-117.17653200000001,176.759109,24.134029,0.0,0.083284,Zhisen,True
342635,21:56.0,10.52,52.552009,1008.916168,-0.018982,-1.2014770000000001,-0.34906,1.251299,32.808831,-117.23167099999999,245.696777,38.874556,0.0,0.008091,Daniel,True
448309,40:34.1,32.709998999999996,21.420025,1009.739304,-0.06686399999999999,0.518738,-1.33371,1.432599,32.809233,-117.217605,171.40947,13.610930999999999,89.071274,0.0,Naazneen,True
