,Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver,outlier
345922,29:21.5,1.1,21.464453,1012.893143,0.082397,-0.6143649999999999,-1.013336,1.18789,32.809441,-117.26613400000001,275.113403,47.725501,0.0,0.008091,Daniel,True
345923,29:21.6,1.1,21.464453,1012.893143,0.088852,-0.22374000000000002,-1.28334,1.305725,32.809441,-117.26613400000001,272.761749,47.573701,0.0,0.008091,Daniel,True
345924,29:21.6,1.1,21.464453,1012.893143,0.10508699999999999,-0.340805,-0.794662,0.871022,32.809441,-117.26613400000001,272.761749,47.573701,0.0,0.008091,Daniel,True
345925,29:21.7,1.1,21.464453,1012.893143,0.034073,-0.35141,-0.7915800000000001,0.8667459999999999,32.809441,-117.26613400000001,273.86962900000003,47.639638,0.0,0.008091,Daniel,True
345932,29:22.8,1.1,21.413743,1012.897034,0.058960000000000005,-0.479095,-1.0387879999999998,1.145464,32.809449,-117.26614199999999,300.51297,47.564972,0.0,0.008091,Daniel,True
345933,29:22.9,1.1,21.413743,1012.897034,0.139572,-0.546967,-1.039124,1.182553,32.809449,-117.26614199999999,300.51297,47.564972,0.0,0.008091,Daniel,True
345946,29:24.3,1.04,21.44138,1012.9017640000001,0.059539999999999996,-0.25901799999999997,-1.19223,1.221494,32.809469,-117.266159,285.401489,47.065253999999996,0.0,0.008091,Daniel,True
345947,29:24.5,1.04,21.44138,1012.9017640000001,0.074753,-0.359528,-0.7517550000000001,0.83665,32.809469,-117.266159,284.096008,47.095199,0.0,0.008091,Daniel,True
345958,29:25.8,1.38,21.551434,1012.9024509999999,0.024947999999999998,-0.34475700000000004,-0.7922359999999999,0.86436,32.809477,-117.26616499999999,278.22818,49.328379999999996,0.0,0.008091,Daniel,True
345959,29:25.9,1.38,21.551434,1012.9024509999999,0.022109999999999998,-0.472076,-0.7162930000000001,0.85815,32.809477,-117.26616499999999,278.22818,49.328379999999996,0.0,0.008091,Daniel,True
345960,29:26.0,1.38,21.551434,1012.9024509999999,-0.030899,-0.387192,-1.104355,1.170672,32.809477,-117.26616499999999,279.43158,49.591534,0.0,0.008091,Daniel,True
345961,29:26.1,1.38,21.551434,1012.9024509999999,-0.030899,-0.387192,-1.104355,1.170672,32.809477,-117.26616499999999,279.43158,49.591534,0.0,0.008091,Daniel,True
345963,29:26.4,1.35,21.632522,1012.9024509999999,-0.059082,-0.405853,-0.7571869999999999,0.8611270000000001,32.809488,-117.266172,284.527161,50.541004,0.0,0.008091,Daniel,True
345964,29:26.5,1.35,21.632522,1012.9024509999999,-0.08201599999999999,-0.391144,-0.766846,0.8647379999999999,32.809488,-117.266172,284.527161,50.541004,0.0,0.008091,Daniel,True
345965,29:26.5,1.35,21.632522,1012.9024509999999,-0.08201599999999999,-0.391144,-0.766846,0.8647379999999999,32.809488,-117.266172,284.527161,50.541004,0.0,0.008091,Daniel,True
345973,29:27.7,1.35,21.50318,1012.900696,-0.06072999999999999,-0.389008,-0.780563,0.874239,32.809497,-117.26618,286.80953999999997,48.591331,0.0,0.008091,Daniel,True
345974,29:27.8,1.35,21.50318,1012.900696,-0.06072999999999999,-0.389008,-0.780563,0.874239,32.809497,-117.26618,286.80953999999997,48.591331,0.0,0.008091,Daniel,True
345975,29:27.9,1.35,21.50318,1012.8977199999999,0.060135,-0.522675,-1.2252809999999998,1.333461,32.809497,-117.26618,285.778015,46.918872,0.0,0.008091,Daniel,True
345979,29:28.5,0.87,21.648823999999998,1012.8977199999999,-0.038712,-0.46733100000000005,-1.1064450000000001,1.2017149999999999,32.809503,-117.26618700000002,279.79895,45.015463000000004,0.0,0.008091,Daniel,True
345980,29:28.6,0.87,21.648823999999998,1012.8977199999999,-0.038712,-0.46733100000000005,-1.1064450000000001,1.2017149999999999,32.809503,-117.26618700000002,281.090881,44.723915000000005,0.0,0.008091,Daniel,True
345981,29:28.7,0.87,21.648823999999998,1012.8977199999999,-0.118744,-0.31352199999999997,-0.791794,0.8598450000000001,32.809503,-117.26618700000002,283.436279,45.090737,0.0,0.008091,Daniel,True
345982,29:28.8,0.87,21.648823999999998,1012.8977199999999,-0.118744,-0.31352199999999997,-0.791794,0.8598450000000001,32.809503,-117.26618700000002,283.436279,45.090737,0.0,0.008091,Daniel,True
345983,29:28.9,0.87,21.648823999999998,1012.8966519999999,-0.023453,-0.39714099999999997,-0.759674,0.85754,32.809503,-117.26618700000002,285.902893,45.397109,0.0,0.008091,Daniel,True
345995,29:30.3,1.0,21.549599,1012.895126,0.152756,-0.5168149999999999,-1.029495,1.162021,32.809515000000005,-117.26620700000001,289.385223,47.01723,0.0,0.008091,Daniel,True
345996,29:30.3,1.0,21.549599,1012.895126,0.152756,-0.5168149999999999,-1.029495,1.162021,32.809515000000005,-117.26620700000001,287.708099,47.058372999999996,0.0,0.008091,Daniel,True
345999,29:30.6,1.0,21.549599,1012.895126,0.06791699999999999,-0.33218400000000003,-0.6790010000000001,0.758947,32.809515000000005,-117.26620700000001,274.62561,47.248826,0.0,0.008091,Daniel,True
346000,29:30.8,1.0,21.549599,1012.895126,-0.059570000000000005,-0.44810500000000003,-0.704697,0.837224,32.809515000000005,-117.26620700000001,271.616302,47.425563000000004,0.0,0.008091,Daniel,True
346002,29:31.0,1.0,21.549599,1012.893295,0.00827,-0.467422,-1.109543,1.204009,32.809515000000005,-117.26620700000001,273.03094500000003,47.450761,0.0,0.008091,Daniel,True
346003,29:31.2,1.0,21.549599,1012.893295,0.00827,-0.467422,-1.109543,1.204009,32.809515000000005,-117.26620700000001,271.929535,47.702517,0.0,0.008091,Daniel,True
346004,29:31.3,1.15,21.683048,1012.893295,-0.048859,-0.374359,-0.713745,0.807443,32.809521999999994,-117.26621599999999,276.467285,47.878308000000004,0.0,0.008091,Daniel,True
346009,29:31.8,1.15,21.683048,1012.8913880000001,-0.001373,-0.288055,-1.1640780000000002,1.1991889999999998,32.809521999999994,-117.26621599999999,262.09963999999997,48.030879999999996,0.0,0.008091,Daniel,True
346010,29:31.8,1.15,21.683048,1012.8913880000001,-0.001373,-0.288055,-1.1640780000000002,1.1991889999999998,32.809521999999994,-117.26621599999999,262.09963999999997,48.030879999999996,0.0,0.008091,Daniel,True
346011,29:31.9,1.15,21.683048,1012.8913880000001,-0.058655,-0.335358,-0.714783,0.791719,32.809521999999994,-117.26621599999999,259.221466,48.373352000000004,0.0,0.008091,Daniel,True
346013,29:32.3,1.08,21.60463,1012.8913880000001,-0.031799,-0.18457,-1.426025,1.438272,32.80953,-117.266225,260.22641,48.309121999999995,0.0,0.008091,Daniel,True
346014,29:32.3,1.08,21.60463,1012.8913880000001,-0.031799,-0.18457,-1.426025,1.438272,32.80953,-117.266225,260.22641,48.309121999999995,0.0,0.008091,Daniel,True
346019,29:32.9,1.08,21.60463,1012.8898619999999,-0.019073,-0.35083000000000003,-1.089386,1.144643,32.80953,-117.266225,260.03131099999996,48.533417,0.0,0.008091,Daniel,True
346020,29:32.9,1.08,21.60463,1012.8898619999999,-0.019073,-0.35083000000000003,-1.089386,1.144643,32.80953,-117.266225,260.03131099999996,48.533417,0.0,0.008091,Daniel,True
346021,29:33.1,1.08,21.60463,1012.8898619999999,0.02005,-0.357101,-1.241348,1.291847,32.80953,-117.266225,260.03131099999996,48.533417,0.0,0.008091,Daniel,True
346022,29:33.2,1.08,21.65072,1012.8898619999999,0.122742,-0.235931,-1.148041,1.1784430000000001,32.809538,-117.26623300000001,260.03131099999996,48.533417,0.0,0.008091,Daniel,True
346023,29:33.2,1.08,21.65072,1012.8898619999999,0.122742,-0.235931,-1.148041,1.1784430000000001,32.809538,-117.26623300000001,260.03131099999996,48.533417,0.0,0.008091,Daniel,True
346028,29:33.9,1.08,21.65072,1012.889481,-0.0737,-0.133911,-0.750671,0.766075,32.809538,-117.26623300000001,254.972229,48.113335,0.0,0.008091,Daniel,True
346029,29:33.9,1.08,21.65072,1012.889481,-0.0737,-0.133911,-0.750671,0.766075,32.809538,-117.26623300000001,254.972229,48.113335,0.0,0.008091,Daniel,True
346030,29:34.1,1.08,21.65072,1012.889481,-0.092941,-0.280731,-0.772552,0.8272149999999999,32.809538,-117.26623300000001,254.972229,48.113335,0.0,0.008091,Daniel,True
346036,29:34.6,0.85,21.606213,1012.8880310000001,-0.141846,-0.088043,-1.282318,1.29314,32.809544,-117.26623899999998,246.02681,48.322269,0.0,0.008091,Daniel,True
346037,29:34.7,0.85,21.606213,1012.8880310000001,-0.06131,-0.249741,-0.63353,0.683732,32.809544,-117.26623899999998,241.953186,48.057052,0.0,0.008091,Daniel,True
346038,29:34.9,0.85,21.606213,1012.8880310000001,0.012711,-0.27555799999999997,-1.258057,1.287944,32.809544,-117.26623899999998,243.42895499999997,48.296282,0.0,0.008091,Daniel,True
346052,29:36.3,0.59,21.635169,1012.8877259999999,-0.11267100000000001,-0.19622799999999999,-1.434143,1.451884,32.809552000000004,-117.266248,275.956635,48.654868,0.0,0.008091,Daniel,True
346053,29:36.3,0.59,21.635169,1012.8877259999999,-0.11267100000000001,-0.19622799999999999,-1.434143,1.451884,32.809552000000004,-117.266248,275.956635,48.654868,0.0,0.008091,Daniel,True
346054,29:36.5,0.59,21.635169,1012.8877259999999,0.139069,-0.210434,-1.198318,1.224577,32.809552000000004,-117.266248,273.123718,48.220145,0.0,0.008091,Daniel,True
346055,29:36.6,0.59,21.635169,1012.8875730000001,0.139069,-0.210434,-1.198318,1.224577,32.809552000000004,-117.266248,274.310455,48.428816999999995,0.0,0.008091,Daniel,True
346056,29:36.7,0.59,21.635169,1012.8875730000001,0.044556,-0.250198,-0.8339840000000001,0.8718450000000001,32.809552000000004,-117.266248,274.310455,48.428816999999995,0.0,0.008091,Daniel,True
346066,29:37.9,0.59,21.758167999999998,1012.8844449999999,-0.100845,-0.32077,-1.188477,1.235127,32.809554999999996,-117.266254,290.342621,48.594644,0.0,0.008091,Daniel,True
346067,29:37.9,0.59,21.758167999999998,1012.8844449999999,-0.100845,-0.32077,-1.188477,1.235127,32.809554999999996,-117.266254,290.342621,48.594644,0.0,0.008091,Daniel,True
346068,29:38.1,0.59,21.758167999999998,1012.8844449999999,0.044647000000000006,-0.117828,-1.433502,1.4390290000000001,32.809554999999996,-117.266254,290.342621,48.594644,0.0,0.008091,Daniel,True
346069,29:38.3,0.59,21.604343,1012.8844449999999,-0.085999,-0.300385,-0.70665,0.772645,32.809558,-117.26626100000001,284.223206,48.702881,0.0,0.008091,Daniel,True
346070,29:38.3,0.59,21.604343,1012.8844449999999,-0.085999,-0.300385,-0.70665,0.772645,32.809558,-117.26626100000001,284.223206,48.702881,0.0,0.008091,Daniel,True
346078,29:39.3,0.84,21.599965,1012.883377,-0.139938,-0.002182,-1.330734,1.338074,32.809566,-117.266269,277.391602,48.575668,0.0,0.008091,Daniel,True
346079,29:39.3,0.84,21.599965,1012.883377,-0.139938,-0.002182,-1.330734,1.338074,32.809566,-117.266269,277.391602,48.575668,0.0,0.008091,Daniel,True
346080,29:39.5,0.84,21.599965,1012.883301,-0.023605,-0.203033,-1.39946,1.414308,32.809566,-117.266269,268.644562,48.315123,0.0,0.008091,Daniel,True
346081,29:39.6,0.84,21.599965,1012.883301,-0.065308,-0.244736,-0.763931,0.80483,32.809566,-117.266269,268.627686,48.534866,0.0,0.008091,Daniel,True
346123,29:44.5,0.44,21.932254999999998,1012.8688810000001,-0.100143,-0.19233699999999998,-1.182007,1.201733,32.809578,-117.266279,257.999756,48.439571,0.0,0.008091,Daniel,True
346124,29:44.6,0.44,21.932254999999998,1012.8688810000001,-0.036057,-0.177963,-0.7856449999999999,0.806355,32.809578,-117.266279,255.889221,48.301382000000004,0.0,0.008091,Daniel,True
346918,31:31.0,0.0,24.168295,1012.846909,0.135742,-0.44743299999999997,-0.677017,0.822785,32.80958,-117.266281,288.908661,48.734768,0.0,0.008091,Daniel,True
346919,31:31.1,0.0,24.168295,1012.846909,0.135742,-0.44743299999999997,-0.677017,0.822785,32.80958,-117.266281,290.21679700000004,48.687296,0.0,0.008091,Daniel,True
347467,32:36.1,0.0,24.247989999999998,1012.8574369999999,-0.302032,-0.182678,-0.789017,0.864374,32.80958,-117.266281,275.004761,48.090953999999996,0.0,0.008091,Daniel,True
347468,32:36.3,0.0,24.247989999999998,1012.8574369999999,-0.5151060000000001,-0.408005,-0.482758,0.815388,32.80958,-117.266281,260.873596,46.54665,0.0,0.008091,Daniel,True
347689,33:02.0,0.0,24.504547,1012.8520970000001,-0.021072,-0.253998,-0.6027680000000001,0.6544369999999999,32.80958,-117.266281,245.95889300000002,47.690725,0.0,0.008091,Daniel,True
347690,33:02.1,0.0,24.504547,1012.853699,-0.021072,-0.253998,-0.6027680000000001,0.6544369999999999,32.80958,-117.266281,243.024414,47.416117,0.0,0.008091,Daniel,True
347692,33:02.3,0.0,24.473287,1012.853699,-0.256027,-0.530472,-1.282196,1.4110200000000002,32.80958,-117.266281,243.39691200000001,47.435663,0.0,0.008091,Daniel,True
347693,33:02.4,0.0,24.473287,1012.853699,-0.16503900000000002,-0.613892,-1.2434690000000002,1.3965370000000001,32.80958,-117.266281,244.71841400000002,47.319734999999994,0.0,0.008091,Daniel,True
347694,33:02.5,0.0,24.473287,1012.853699,-0.34285,-0.28511,-0.73172,0.856883,32.80958,-117.266281,249.67752099999998,47.465724,0.0,0.008091,Daniel,True
347695,33:02.6,0.0,24.473287,1012.853699,-0.10876500000000001,-0.188721,-0.637741,0.673913,32.80958,-117.266281,252.68576000000002,47.589314,0.0,0.008091,Daniel,True
347696,33:02.6,0.0,24.473287,1012.853699,-0.10876500000000001,-0.188721,-0.637741,0.673913,32.80958,-117.266281,253.91770899999997,47.777983,0.0,0.008091,Daniel,True
347697,33:02.8,0.0,24.473287,1012.853699,-0.076645,-0.365005,-0.755554,0.8425950000000001,32.80958,-117.266281,255.012085,47.882672,0.0,0.008091,Daniel,True
347698,33:02.9,0.0,24.473287,1012.853699,0.176376,-0.314774,-1.160126,1.214941,32.80958,-117.266281,251.950653,47.970667,0.0,0.008091,Daniel,True
347699,33:03.0,0.0,24.473287,1012.8554529999999,0.26550300000000004,-0.11525,-1.354614,1.385191,32.80958,-117.266281,248.86950699999997,48.012462,0.0,0.008091,Daniel,True
347700,33:03.1,0.55,24.540008,1012.8554529999999,0.281769,-0.256653,-1.190125,1.2496639999999999,32.809569,-117.26629299999999,243.02832,47.936208,0.0,0.008091,Daniel,True
347701,33:03.2,0.55,24.540008,1012.8554529999999,0.239273,-0.15945399999999998,-0.760422,0.8129689999999999,32.809569,-117.26629299999999,238.900513,47.704691,0.0,0.008091,Daniel,True
347709,33:04.1,0.55,24.540008,1012.8554529999999,0.057373,-0.331604,-1.15155,1.199717,32.809569,-117.26629299999999,241.609802,47.221013,0.0,0.008091,Daniel,True
347710,33:04.2,0.17,24.771504,1012.8554529999999,0.131226,-0.10813900000000001,-1.1722110000000001,1.18448,32.809569,-117.266296,244.16803,47.132608000000005,0.0,0.008091,Daniel,True
347711,33:04.3,0.17,24.771504,1012.8554529999999,0.113724,-0.16104100000000002,-0.586151,0.618418,32.809569,-117.266296,240.95137000000003,47.277432,0.0,0.008091,Daniel,True
347712,33:04.3,0.17,24.771504,1012.8554529999999,0.113724,-0.16104100000000002,-0.586151,0.618418,32.809569,-117.266296,240.95137000000003,47.277432,0.0,0.008091,Daniel,True
347716,33:05.6,0.0,25.331613,1012.8504939999999,-0.078217,0.10536199999999998,-0.6289520000000001,0.6424949999999999,32.809569,-117.266296,260.877319,49.010143,0.0,0.008091,Daniel,True
347717,33:05.8,0.0,25.331613,1012.8504939999999,-0.047165,0.150162,-0.756592,0.77279,32.809569,-117.266296,263.430786,49.025518,0.0,0.008091,Daniel,True
347718,33:07.2,0.0,25.331613,1012.8418730000001,-0.168732,0.34375,-1.277252,1.33342,32.809569,-117.266296,269.527832,48.52835,0.0,0.008091,Daniel,True
347719,33:09.0,0.0,25.084467999999998,1012.832718,0.078949,-0.159882,-0.835342,0.8541620000000001,32.809569,-117.266296,272.82827799999995,48.455457,0.0,0.008091,Daniel,True
347720,33:09.4,0.0,25.084467999999998,1012.805176,-0.290955,-0.061417,-0.815643,0.868159,32.809569,-117.266296,269.830688,49.286097,0.0,0.008091,Daniel,True
347721,33:09.5,0.0,24.92997,1012.805176,-0.126755,-0.277328,-1.3990479999999998,1.431891,32.809569,-117.266296,301.897552,48.877997,0.0,0.008091,Daniel,True
347722,33:09.7,1.03,25.153097,1012.805176,-0.045654,-0.32402,-0.39621,0.513863,32.809578,-117.266304,69.302551,47.029742999999996,0.0,0.008091,Daniel,True
347723,33:09.8,1.03,25.153097,1012.8005220000001,-0.12219200000000001,-0.158813,-0.36094699999999996,0.41283800000000004,32.809578,-117.266304,69.302551,47.029742999999996,0.0,0.008091,Daniel,True
347724,33:09.9,1.03,25.153097,1012.8005220000001,-0.25296,-0.40242,-2.039169,2.093834,32.809578,-117.266304,75.01602199999999,47.097322999999996,0.0,0.008091,Daniel,True
347725,33:10.0,1.03,25.153097,1012.8005220000001,0.192001,-0.509949,-0.47021499999999994,0.7197319999999999,32.809578,-117.266304,73.31796999999999,46.832710999999996,0.0,0.008091,Daniel,True
347726,33:10.2,1.03,24.960396,1012.8005220000001,0.259354,-0.234238,-0.24449200000000001,0.42650600000000005,32.809588,-117.266296,69.114479,47.115309,0.0,0.008091,Daniel,True
347727,33:10.3,1.03,24.960396,1012.8005220000001,-0.330826,-0.070374,-2.02774,2.055755,32.809588,-117.266296,68.550873,47.452422,0.0,0.008091,Daniel,True
347728,33:10.3,1.03,24.960396,1012.8005220000001,-0.330826,-0.070374,-2.02774,2.055755,32.809588,-117.266296,69.90155,47.378276,0.0,0.008091,Daniel,True
347729,33:10.5,1.03,24.960396,1012.8005220000001,-0.149811,-0.14866600000000002,-0.773941,0.802203,32.809588,-117.266296,80.598137,47.358241,0.0,0.008091,Daniel,True
347730,33:10.6,1.03,24.960396,1012.8005220000001,-0.407486,0.246536,-0.463242,0.664393,32.809588,-117.266296,80.598137,47.358241,0.0,0.008091,Daniel,True
347731,33:10.7,1.03,24.960396,1012.8005220000001,0.20959499999999998,-0.49883999999999995,-1.536041,1.628556,32.809588,-117.266296,90.37278,47.415147,0.0,0.008091,Daniel,True
347736,33:11.2,1.34,24.697866,1012.8005220000001,0.230042,-0.30278,-1.229584,1.28704,32.809591999999995,-117.266281,103.845673,47.104338,0.0,0.008091,Daniel,True
347737,33:11.3,1.34,24.697866,1012.8005220000001,0.002045,-0.370529,-0.715073,0.805373,32.809591999999995,-117.266281,99.63230899999999,47.02469,0.0,0.008091,Daniel,True
347738,33:11.3,1.34,24.697866,1012.8005220000001,0.002045,-0.370529,-0.715073,0.805373,32.809591999999995,-117.266281,98.450577,47.014945000000004,0.0,0.008091,Daniel,True
347739,33:11.6,1.34,24.697866,1012.8005220000001,0.002045,-0.370529,-0.715073,0.805373,32.809591999999995,-117.266281,98.450577,47.014945000000004,0.0,0.008091,Daniel,True
347740,33:11.8,1.34,24.697866,1012.812195,-0.106369,-0.392899,-0.730042,0.835849,32.809591999999995,-117.266281,105.296051,47.200184,0.0,0.008091,Daniel,True
347741,33:12.1,1.34,24.697866,1012.812195,-0.07028200000000001,-0.5071869999999999,-0.709137,0.8746729999999999,32.809591999999995,-117.266281,103.156319,47.213946,0.0,0.008091,Daniel,True
347744,33:12.6,0.97,24.929548,1012.8313449999999,0.031006,-0.5127109999999999,-0.680923,0.85293,32.80959,-117.266268,95.43624100000001,47.13755,0.0,0.008091,Daniel,True
347745,33:12.8,0.97,24.929548,1012.8313449999999,0.077225,-0.662048,-0.942184,1.154116,32.80959,-117.266268,98.026161,47.110759,0.0,0.008091,Daniel,True
347747,33:13.2,1.02,24.884252,1012.8313449999999,0.066086,-0.531998,-0.668716,0.8570709999999999,32.809585999999996,-117.26625700000001,103.00762900000001,47.216177,0.0,0.008091,Daniel,True
347748,33:13.7,1.02,24.884252,1012.8313449999999,0.22749299999999997,-0.721771,-0.9210510000000001,1.192075,32.809585999999996,-117.26625700000001,105.585159,47.154422,0.0,0.008091,Daniel,True
347750,33:13.8,1.02,24.884252,1012.833176,0.154114,-0.326385,-0.751282,0.8334879999999999,32.809585999999996,-117.26625700000001,101.377678,47.170506,0.0,0.008091,Daniel,True
347751,33:14.2,1.02,24.884252,1012.833176,0.07878099999999999,-0.34259,-0.794342,0.8686510000000001,32.809585999999996,-117.26625700000001,101.377678,47.170506,0.0,0.008091,Daniel,True
347752,33:14.3,1.02,24.884252,1012.833176,0.058105,-0.428329,-0.75,0.8656459999999999,32.809585999999996,-117.26625700000001,101.645035,47.485504999999996,0.0,0.008091,Daniel,True
348098,35:00.6,15.39,122.31319199999999,1000.0379939999999,-0.052307000000000006,-0.727386,-0.38293499999999997,0.8236899999999999,32.798929,-117.142357,183.617554,53.618798,0.0,0.054922000000000006,Daniel,True
348099,35:00.6,15.39,122.31319199999999,1000.0379939999999,-0.052307000000000006,-0.727386,-0.38293499999999997,0.8236899999999999,32.798929,-117.142357,183.617554,53.618798,0.0,0.054922000000000006,Daniel,True
348387,35:35.0,17.73,123.452773,1000.0547029999999,-0.020065,-0.751678,-0.41995200000000005,0.861268,32.795958,-117.14374199999999,193.852646,53.534849,0.0,0.054922000000000006,Daniel,True
348388,35:35.1,17.879998999999998,123.576719,1000.0547029999999,0.015411000000000001,-0.683884,-0.49183699999999997,0.842519,32.795812,-117.143826,193.852646,53.534849,0.0,0.054922000000000006,Daniel,True
348547,35:52.3,16.950001,122.504355,1000.0704189999999,0.012343999999999999,-0.7621,-0.42877200000000004,0.874525,32.793257000000004,-117.14463300000001,172.013367,50.901210999999996,0.0,0.054922000000000006,Daniel,True
348548,35:52.4,16.950001,122.504355,1000.0704189999999,0.012343999999999999,-0.7621,-0.42877200000000004,0.874525,32.793257000000004,-117.14463300000001,172.013367,50.901210999999996,0.0,0.054922000000000006,Daniel,True
348784,36:18.6,14.36,119.08147199999999,1000.512009,0.044098000000000005,-0.738373,-0.373108,0.828462,32.789465,-117.14493300000001,167.98216200000002,49.942357,0.0,0.054922000000000006,Daniel,True
348785,36:18.8,14.36,119.08147199999999,1000.512009,0.021973,-0.756866,-0.42230200000000007,0.8669879999999999,32.789465,-117.14493300000001,167.98216200000002,49.942357,0.0,0.054922000000000006,Daniel,True
349017,36:43.9,10.25,113.822414,1000.996552,0.050888,-0.7201390000000001,-0.480972,0.867481,32.786501,-117.145055,179.32226599999998,53.21785500000001,0.0,0.054922000000000006,Daniel,True
349018,36:43.9,10.25,113.822414,1000.996552,0.050888,-0.7201390000000001,-0.480972,0.867481,32.786501,-117.145055,179.32226599999998,53.21785500000001,0.0,0.054922000000000006,Daniel,True
349056,36:48.4,9.94,109.83874899999999,1001.304932,-0.005905,-1.098236,-0.7923279999999999,1.354231,32.786051,-117.145187,185.55732700000002,53.542694999999995,0.0,0.054922000000000006,Daniel,True
349057,36:48.5,9.94,109.83874899999999,1001.304932,-0.09324600000000001,-1.040741,-0.660767,1.236305,32.786051,-117.145187,185.55732700000002,53.542694999999995,0.0,0.054922000000000006,Daniel,True
349401,37:26.9,7.12,99.960389,1002.745819,0.163864,-0.919891,-0.648071,1.1371229999999999,32.784985,-117.145751,200.07908600000002,13.599317999999998,0.0,0.054922000000000006,Daniel,True
349402,37:26.9,7.12,99.960389,1002.745819,0.163864,-0.919891,-0.648071,1.1371229999999999,32.784985,-117.145751,200.07908600000002,13.599317999999998,0.0,0.054922000000000006,Daniel,True
349417,37:28.7,7.16,98.87134,1002.7922060000001,0.40213000000000004,-0.818146,-0.6879430000000001,1.142075,32.784863,-117.14583400000001,178.753723,10.819417,0.0,0.054922000000000006,Daniel,True
349418,37:28.8,7.16,98.87134,1002.7922060000001,0.40213000000000004,-0.818146,-0.6879430000000001,1.142075,32.784863,-117.14583400000001,177.331772,10.515203999999999,0.0,0.054922000000000006,Daniel,True
349419,37:28.9,7.16,98.87134,1002.7922060000001,0.395828,-0.9083399999999999,-0.681686,1.202688,32.784863,-117.14583400000001,175.951157,11.408109,0.0,0.054922000000000006,Daniel,True
349745,38:06.0,18.43,84.669405,1004.4323730000001,0.007706,-0.968292,-0.605743,1.14218,32.783109,-117.142274,105.63604,20.609284,0.0,0.054922000000000006,Daniel,True
349746,38:06.0,18.43,84.669405,1004.4323730000001,0.007706,-0.968292,-0.605743,1.14218,32.783109,-117.142274,105.63604,20.609284,0.0,0.054922000000000006,Daniel,True
349854,38:20.2,18.65,73.749797,1005.677643,0.01326,-0.652618,-0.40976,0.7707069999999999,32.781619,-117.139847,122.103981,15.779687,0.0,0.054922000000000006,Daniel,True
349855,38:20.3,18.65,73.749797,1005.677643,0.008362,-0.642731,-0.43286099999999994,0.774946,32.781619,-117.139847,122.103981,15.779687,0.0,0.054922000000000006,Daniel,True
349856,38:20.4,18.65,73.749797,1005.677643,0.002548,-0.727524,-0.4552,0.8581979999999999,32.781619,-117.139847,122.103981,15.779687,0.0,0.054922000000000006,Daniel,True
349877,38:22.7,18.67,74.29525799999999,1005.7724,-0.029113999999999998,-0.520706,-0.669205,0.8484209999999999,32.781385,-117.13957099999999,124.136604,15.254721,0.0,0.054922000000000006,Daniel,True
349878,38:22.7,18.67,74.29525799999999,1005.7724,-0.029113999999999998,-0.520706,-0.669205,0.8484209999999999,32.781385,-117.13957099999999,124.136604,15.254721,0.0,0.054922000000000006,Daniel,True
349949,38:30.3,15.88,63.775459999999995,1006.906815,0.156174,-0.884583,-0.700241,1.138953,32.780434,-117.138595,129.21618700000002,15.819737,0.0,0.054922000000000006,Daniel,True
349950,38:30.3,15.88,63.775459999999995,1006.906815,0.156174,-0.884583,-0.700241,1.138953,32.780434,-117.138595,129.21618700000002,15.819737,0.0,0.054922000000000006,Daniel,True
350083,38:44.5,16.879998999999998,57.537518999999996,1007.6853179999999,0.10850499999999999,-0.620056,-0.282501,0.689964,32.778599,-117.13715400000001,134.29763799999998,14.262537,0.0,0.054922000000000006,Daniel,True
350084,38:44.6,16.879998999999998,57.537518999999996,1007.6853179999999,-0.054077,-0.7067869999999999,-0.501892,0.8685440000000001,32.778599,-117.13715400000001,134.29763799999998,14.262537,0.0,0.054922000000000006,Daniel,True
350785,40:07.1,20.629998999999998,52.565923,1008.6155699999999,-0.062561,-0.8914340000000001,-1.053848,1.381725,32.769476,-117.130508,139.307968,7.820554,0.0,0.054922000000000006,Daniel,True
350786,40:07.1,20.32,52.980594999999994,1008.6155699999999,0.082474,-1.147369,-0.539017,1.270353,32.769311,-117.130402,139.307968,7.820554,0.0,0.054922000000000006,Daniel,True
350787,40:07.3,20.32,52.980594999999994,1008.6155699999999,0.07991000000000001,-0.639359,-0.34256,0.729734,32.769311,-117.130402,139.307968,7.820554,0.0,0.054922000000000006,Daniel,True
350788,40:07.4,20.32,52.980594999999994,1008.6155699999999,0.07991000000000001,-0.639359,-0.34256,0.729734,32.769311,-117.130402,139.307968,7.820554,0.0,0.054922000000000006,Daniel,True
351465,41:25.0,23.959999,106.61443899999999,1001.9966890000001,0.07251,-0.776749,-0.377075,0.866477,32.755769,-117.12528400000001,152.47534199999998,12.312767,0.0,0.054922000000000006,Daniel,True
351466,41:25.1,23.959999,106.61443899999999,1001.9966890000001,0.07251,-0.776749,-0.377075,0.866477,32.755769,-117.12528400000001,152.47534199999998,12.312767,0.0,0.054922000000000006,Daniel,True
351942,42:17.9,13.87,81.867897,1004.894257,0.007645,-0.6885680000000001,-0.45697,0.826442,32.745412,-117.12006000000001,136.141922,13.703370999999999,0.0,0.054922000000000006,Daniel,True
351943,42:18.0,13.87,81.867897,1004.894257,0.007645,-0.6885680000000001,-0.45697,0.826442,32.745412,-117.12006000000001,136.141922,13.703370999999999,0.0,0.054922000000000006,Daniel,True
